Country,Year,Sport,Event,Gold,Total_Medals
Netherlands,1900,Football,Football Men's Football,0,1
Netherlands,1900,Rowing,Rowing Men's Coxed Eights,0,9
Netherlands,1900,Rowing,Rowing Men's Coxed Fours,0,5
Netherlands,1900,Rowing,Rowing Men's Coxed Pairs,3,3
Netherlands,1900,Sailing,Sailing Mixed 3-10 Ton,0,3
Netherlands,1900,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",0,5
Netherlands,1900,Swimming,Swimming Men's 200 metres Backstroke,0,1
Netherlands,1906,Fencing,"Fencing Men's Sabre, Individual, Three Hits",0,1
Netherlands,1906,Fencing,"Fencing Men's Sabre, Team",0,4
Netherlands,1906,Fencing,"Fencing Men's epee, Individual",0,1
Netherlands,1908,Football,Football Men's Football,0,12
Netherlands,1908,Rowing,Rowing Men's Coxless Fours,0,4
Netherlands,1912,Fencing,"Fencing Men's Sabre, Team",0,6
Netherlands,1912,Fencing,"Fencing Men's epee, Team",0,5
Netherlands,1912,Football,Football Men's Football,0,15
Netherlands,1920,Archery,"Archery Men's Target Archery, 28 metres, Team",8,8
Netherlands,1920,Cycling,Cycling Men's 50 kilometres,0,1
Netherlands,1920,Cycling,Cycling Men's Sprint,1,1
Netherlands,1920,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",0,2
Netherlands,1920,Fencing,"Fencing Men's Sabre, Individual",0,1
Netherlands,1920,Fencing,"Fencing Men's Sabre, Team",0,7
Netherlands,1920,Football,Football Men's Football,0,14
Netherlands,1920,Sailing,Sailing Mixed 12 foot,3,5
Netherlands,1920,Sailing,Sailing Mixed 6.5 metres,3,3
Netherlands,1920,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,0,8
Netherlands,1924,Art Competitions,Art Competitions Mixed Painting,0,1
Netherlands,1924,Athletics,Athletics Men's 4 x 100 metres Relay,0,4
Netherlands,1924,Cycling,Cycling Men's 50 kilometres,1,1
Netherlands,1924,Cycling,Cycling Men's Sprint,0,1
Netherlands,1924,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",0,2
Netherlands,1924,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",1,1
Netherlands,1924,Equestrianism,"Equestrianism Men's Three-Day Event, Team",4,4
Netherlands,1924,Fencing,"Fencing Men's Sabre, Team",0,6
Netherlands,1924,Rowing,Rowing Men's Coxless Pairs,2,2
Netherlands,1924,Sailing,Sailing Mixed 6 metres,0,3
Netherlands,1924,Tennis,Tennis Mixed Doubles,0,2
Netherlands,1928,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",1,1
Netherlands,1928,Art Competitions,"Art Competitions Mixed Literature, Epic Works",0,2
Netherlands,1928,Art Competitions,"Art Competitions Mixed Painting, Paintings",1,1
Netherlands,1928,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",0,1
Netherlands,1928,Athletics,Athletics Women's High Jump,0,1
Netherlands,1928,Boxing,Boxing Men's Featherweight,1,1
Netherlands,1928,Boxing,Boxing Men's Light-Heavyweight,0,1
Netherlands,1928,Cycling,"Cycling Men's 1,000 metres Time Trial",0,1
Netherlands,1928,Cycling,Cycling Men's Sprint,0,1
Netherlands,1928,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",2,2
Netherlands,1928,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0,5
Netherlands,1928,Equestrianism,"Equestrianism Men's Dressage, Team",0,3
Netherlands,1928,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",1,2
Netherlands,1928,Equestrianism,"Equestrianism Men's Three-Day Event, Team",3,3
Netherlands,1928,Gymnastics,Gymnastics Women's Team All-Around,10,10
Netherlands,1928,Hockey,Hockey Men's Hockey,0,11
Netherlands,1928,Sailing,Sailing Mixed 8 metres,0,6
Netherlands,1928,Swimming,Swimming Women's 100 metres Backstroke,1,1
Netherlands,1928,Swimming,Swimming Women's 200 metres Breaststroke,0,1
Netherlands,1928,Swimming,Swimming Women's 400 metres Freestyle,0,1
Netherlands,1928,Weightlifting,Weightlifting Men's Light-Heavyweight,0,1
Netherlands,1928,Weightlifting,Weightlifting Men's Middleweight,0,1
Netherlands,1932,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",0,1
Netherlands,1932,Cycling,"Cycling Men's 1,000 metres Time Trial",0,1
Netherlands,1932,Cycling,Cycling Men's Sprint,1,1
Netherlands,1932,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",1,1
Netherlands,1932,Equestrianism,"Equestrianism Men's Three-Day Event, Team",0,3
Netherlands,1932,Sailing,Sailing Mixed One Person Dinghy,0,1
Netherlands,1932,Swimming,Swimming Women's 100 metres Freestyle,0,1
Netherlands,1932,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,4
Netherlands,1936,Athletics,Athletics Men's 100 metres,0,1
Netherlands,1936,Athletics,Athletics Men's 200 metres,0,1
Netherlands,1936,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",0,2
Netherlands,1936,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0,2
Netherlands,1936,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0,1
Netherlands,1936,Cycling,"Cycling Men's 1,000 metres Time Trial",1,1
Netherlands,1936,Cycling,Cycling Men's Sprint,0,1
Netherlands,1936,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",0,2
Netherlands,1936,Equestrianism,"Equestrianism Men's Jumping, Team",0,3
Netherlands,1936,Hockey,Hockey Men's Hockey,0,12
Netherlands,1936,Sailing,Sailing Mixed One Person Dinghy,1,1
Netherlands,1936,Sailing,Sailing Mixed Two Person Keelboat,0,2
Netherlands,1936,Swimming,Swimming Women's 100 metres Backstroke,1,2
Netherlands,1936,Swimming,Swimming Women's 100 metres Freestyle,1,1
Netherlands,1936,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,4,4
Netherlands,1936,Swimming,Swimming Women's 400 metres Freestyle,1,1
Netherlands,1948,Athletics,"Athletics Men's 1,500 metres",0,1
Netherlands,1948,Athletics,"Athletics Men's 5,000 metres",0,1
Netherlands,1948,Athletics,Athletics Women's 100 metres,1,1
Netherlands,1948,Athletics,Athletics Women's 200 metres,1,1
Netherlands,1948,Athletics,Athletics Women's 4 x 100 metres Relay,4,4
Netherlands,1948,Athletics,Athletics Women's 80 metres Hurdles,1,1
Netherlands,1948,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0,1
Netherlands,1948,Cycling,"Cycling Men's Road Race, Individual",0,1
Netherlands,1948,Hockey,Hockey Men's Hockey,0,12
Netherlands,1948,Sailing,Sailing Mixed One Person Dinghy,0,1
Netherlands,1948,Sailing,Sailing Mixed Two Person Keelboat,0,2
Netherlands,1948,Swimming,Swimming Women's 100 metres Freestyle,0,1
Netherlands,1948,Swimming,Swimming Women's 200 metres Breaststroke,1,1
Netherlands,1948,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,4
Netherlands,1948,Water Polo,Water Polo Men's Water Polo,0,9
Netherlands,1948,Weightlifting,Weightlifting Men's Heavyweight,0,1
Netherlands,1952,Athletics,Athletics Women's 200 metres,0,1
Netherlands,1952,Hockey,Hockey Men's Hockey,0,11
Netherlands,1952,Swimming,Swimming Women's 100 metres Backstroke,0,1
Netherlands,1952,Swimming,Swimming Women's 100 metres Freestyle,0,1
Netherlands,1952,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,4
Netherlands,1960,Swimming,Swimming Men's 200 metres Breaststroke,0,1
Netherlands,1960,Swimming,Swimming Women's 100 metres Butterfly,0,1
Netherlands,1960,Swimming,Swimming Women's 400 metres Freestyle,0,1
Netherlands,1964,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0,2
Netherlands,1964,Cycling,Cycling Men's 100 kilometres Team Time Trial,4,4
Netherlands,1964,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0,4
Netherlands,1964,Judo,Judo Men's Open Class,1,1
Netherlands,1964,Rowing,Rowing Men's Coxed Fours,0,5
Netherlands,1964,Rowing,Rowing Men's Coxed Pairs,0,3
Netherlands,1964,Rowing,Rowing Men's Coxless Pairs,0,2
Netherlands,1964,Swimming,Swimming Women's 100 metres Butterfly,0,1
Netherlands,1964,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,4
Netherlands,1964,Swimming,Swimming Women's 4 x 100 metres Medley Relay,0,5
Netherlands,1968,Athletics,Athletics Women's 800 metres,0,1
Netherlands,1968,Cycling,Cycling Men's 100 kilometres Team Time Trial,4,4
Netherlands,1968,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",0,2
Netherlands,1968,Rowing,Rowing Men's Coxed Pairs,0,3
Netherlands,1968,Rowing,Rowing Men's Double Sculls,0,2
Netherlands,1968,Rowing,Rowing Men's Single Sculls,1,1
Netherlands,1968,Swimming,Swimming Women's 200 metres Butterfly,1,1
Netherlands,1972,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0,1
Netherlands,1972,Cycling,"Cycling Men's Road Race, Individual",1,1
Netherlands,1972,Judo,Judo Men's Heavyweight,1,1
Netherlands,1972,Judo,Judo Men's Open Class,1,1
Netherlands,1972,Rowing,Rowing Men's Coxless Pairs,0,2
Netherlands,1976,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",0,1
Netherlands,1976,Shooting,Shooting Mixed Skeet,0,1
Netherlands,1976,Swimming,Swimming Women's 100 metres Freestyle,0,1
Netherlands,1976,Swimming,Swimming Women's 200 metres Freestyle,0,1
Netherlands,1976,Water Polo,Water Polo Men's Water Polo,0,10
Netherlands,1980,Athletics,Athletics Men's Marathon,0,1
Netherlands,1980,Judo,Judo Men's Half-Heavyweight,0,1
Netherlands,1980,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,4
Netherlands,1984,Athletics,Athletics Women's Discus Throw,1,1
Netherlands,1984,Boxing,Boxing Men's Heavyweight,0,1
Netherlands,1984,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0,1
Netherlands,1984,Hockey,Hockey Women's Hockey,16,16
Netherlands,1984,Rowing,Rowing Women's Coxed Eights,0,9
Netherlands,1984,Rowing,Rowing Women's Double Sculls,0,2
Netherlands,1984,Sailing,Sailing Men's Windsurfer,1,1
Netherlands,1984,Swimming,Swimming Women's 100 metres Backstroke,0,1
Netherlands,1984,Swimming,Swimming Women's 100 metres Breaststroke,1,1
Netherlands,1984,Swimming,Swimming Women's 100 metres Freestyle,0,1
Netherlands,1984,Swimming,Swimming Women's 200 metres Backstroke,1,1
Netherlands,1984,Swimming,Swimming Women's 200 metres Freestyle,0,1
Netherlands,1984,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,5
Netherlands,1988,Boxing,Boxing Men's Heavyweight,0,1
Netherlands,1988,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",0,2
Netherlands,1988,Cycling,Cycling Men's Points Race,0,1
Netherlands,1988,Cycling,"Cycling Women's Road Race, Individual",1,1
Netherlands,1988,Hockey,Hockey Men's Hockey,0,16
Netherlands,1988,Hockey,Hockey Women's Hockey,0,16
Netherlands,1988,Judo,Judo Men's Middleweight,0,1
Netherlands,1988,Rowing,Rowing Men's Double Sculls,2,2
Netherlands,1988,Sailing,Sailing Mixed Windsurfer,0,1
Netherlands,1988,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,5
Netherlands,1992,Athletics,Athletics Women's 800 metres,1,1
Netherlands,1992,Boxing,Boxing Men's Heavyweight,0,1
Netherlands,1992,Boxing,Boxing Men's Light-Middleweight,0,1
Netherlands,1992,Cycling,Cycling Men's Points Race,0,1
Netherlands,1992,Cycling,"Cycling Men's Road Race, Individual",0,1
Netherlands,1992,Cycling,"Cycling Women's Road Race, Individual",0,1
Netherlands,1992,Cycling,Cycling Women's Sprint,0,1
Netherlands,1992,Equestrianism,"Equestrianism Mixed Dressage, Team",0,4
Netherlands,1992,Equestrianism,"Equestrianism Mixed Jumping, Individual",0,1
Netherlands,1992,Equestrianism,"Equestrianism Mixed Jumping, Team",4,4
Netherlands,1992,Judo,Judo Men's Half-Heavyweight,0,1
Netherlands,1992,Judo,Judo Women's Half-Heavyweight,0,1
Netherlands,1992,Rowing,Rowing Men's Double Sculls,0,2
Netherlands,1992,Sailing,Sailing Women's Windsurfer,0,1
Netherlands,1992,Volleyball,Volleyball Men's Volleyball,0,12
Netherlands,1996,Cycling,"Cycling Men's Mountainbike, Cross-Country",1,1
Netherlands,1996,Cycling,Cycling Women's Points Race,0,1
Netherlands,1996,Cycling,Cycling Women's Sprint,0,1
Netherlands,1996,Equestrianism,"Equestrianism Mixed Dressage, Individual",0,2
Netherlands,1996,Equestrianism,"Equestrianism Mixed Dressage, Team",0,4
Netherlands,1996,Hockey,Hockey Men's Hockey,16,16
Netherlands,1996,Hockey,Hockey Women's Hockey,0,16
Netherlands,1996,Judo,Judo Men's Middleweight,0,1
Netherlands,1996,Judo,Judo Women's Half-Middleweight,0,1
Netherlands,1996,Judo,Judo Women's Middleweight,0,1
Netherlands,1996,Rowing,Rowing Men's Coxed Eights,9,9
Netherlands,1996,Rowing,Rowing Men's Lightweight Double Sculls,0,2
Netherlands,1996,Rowing,Rowing Women's Double Sculls,0,2
Netherlands,1996,Sailing,Sailing Men's One Person Dinghy,0,1
Netherlands,1996,Sailing,Sailing Women's One Person Dinghy,0,1
Netherlands,1996,Swimming,Swimming Women's 400 metres Freestyle,0,1
Netherlands,1996,Swimming,Swimming Women's 800 metres Freestyle,0,1
Netherlands,1996,Volleyball,Volleyball Men's Volleyball,12,12
Netherlands,2000,Archery,Archery Men's Individual,0,1
Netherlands,2000,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",1,1
Netherlands,2000,Cycling,Cycling Women's Individual Time Trial,1,1
Netherlands,2000,Cycling,Cycling Women's Points Race,0,1
Netherlands,2000,Cycling,"Cycling Women's Road Race, Individual",1,1
Netherlands,2000,Equestrianism,"Equestrianism Mixed Dressage, Individual",1,1
Netherlands,2000,Equestrianism,"Equestrianism Mixed Dressage, Team",0,4
Netherlands,2000,Equestrianism,"Equestrianism Mixed Jumping, Individual",1,2
Netherlands,2000,Hockey,Hockey Men's Hockey,16,16
Netherlands,2000,Hockey,Hockey Women's Hockey,0,16
Netherlands,2000,Judo,Judo Men's Middleweight,1,1
Netherlands,2000,Rowing,Rowing Men's Quadruple Sculls,0,4
Netherlands,2000,Rowing,Rowing Women's Coxed Eights,0,9
Netherlands,2000,Rowing,Rowing Women's Double Sculls,0,2
Netherlands,2000,Sailing,Sailing Women's One Person Dinghy,0,1
Netherlands,2000,Swimming,Swimming Men's 100 metres Freestyle,1,1
Netherlands,2000,Swimming,Swimming Men's 200 metres Freestyle,1,1
Netherlands,2000,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0,5
Netherlands,2000,Swimming,Swimming Men's 50 metres Freestyle,0,1
Netherlands,2000,Swimming,Swimming Women's 100 metres Butterfly,1,1
Netherlands,2000,Swimming,Swimming Women's 100 metres Freestyle,1,1
Netherlands,2000,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,5
Netherlands,2000,Swimming,Swimming Women's 50 metres Freestyle,1,1
Netherlands,2000,Tennis,Tennis Women's Doubles,0,2
Netherlands,2004,Badminton,Badminton Women's Singles,0,1
Netherlands,2004,Cycling,"Cycling Men's Mountainbike, Cross-Country",0,1
Netherlands,2004,Cycling,Cycling Men's Sprint,0,1
Netherlands,2004,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",0,1
Netherlands,2004,Cycling,Cycling Women's Individual Time Trial,1,1
Netherlands,2004,Equestrianism,"Equestrianism Mixed Dressage, Individual",1,1
Netherlands,2004,Hockey,Hockey Men's Hockey,0,16
Netherlands,2004,Hockey,Hockey Women's Hockey,0,16
Netherlands,2004,Judo,Judo Men's Heavyweight,0,1
Netherlands,2004,Judo,Judo Men's Middleweight,0,1
Netherlands,2004,Judo,Judo Women's Lightweight,0,1
Netherlands,2004,Judo,Judo Women's Middleweight,0,1
Netherlands,2004,Rowing,Rowing Men's Coxed Eights,0,9
Netherlands,2004,Rowing,Rowing Women's Coxed Eights,0,9
Netherlands,2004,Rowing,Rowing Women's Lightweight Double Sculls,0,2
Netherlands,2004,Swimming,Swimming Men's 100 metres Freestyle,1,1
Netherlands,2004,Swimming,Swimming Men's 200 metres Freestyle,0,1
Netherlands,2004,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0,5
Netherlands,2004,Swimming,Swimming Women's 100 metres Butterfly,0,1
Netherlands,2004,Swimming,Swimming Women's 100 metres Freestyle,0,1
Netherlands,2004,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,5
Netherlands,2004,Swimming,Swimming Women's 50 metres Freestyle,1,1
Netherlands,2008,Cycling,Cycling Women's Points Race,1,1
Netherlands,2008,Equestrianism,"Equestrianism Mixed Dressage, Individual",1,1
Netherlands,2008,Equestrianism,"Equestrianism Mixed Dressage, Team",0,3
Netherlands,2008,Hockey,Hockey Women's Hockey,16,16
Netherlands,2008,Judo,Judo Men's Extra-Lightweight,0,1
Netherlands,2008,Judo,Judo Men's Half-Heavyweight,0,1
Netherlands,2008,Judo,Judo Women's Half-Middleweight,0,1
Netherlands,2008,Judo,Judo Women's Lightweight,0,1
Netherlands,2008,Judo,Judo Women's Middleweight,0,1
Netherlands,2008,Rowing,Rowing Women's Coxed Eights,0,9
Netherlands,2008,Rowing,Rowing Women's Lightweight Double Sculls,2,2
Netherlands,2008,Sailing,Sailing Women's Three Person Keelboat,0,3
Netherlands,2008,Sailing,Sailing Women's Two Person Dinghy,0,2
Netherlands,2008,Swimming,Swimming Men's 10 kilometres Open Water,1,1
Netherlands,2008,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,6,6
Netherlands,2008,Water Polo,Water Polo Women's Water Polo,12,12
Netherlands,2012,Cycling,Cycling Men's Keirin,0,1
Netherlands,2012,Cycling,Cycling Women's BMX,0,1
Netherlands,2012,Cycling,"Cycling Women's Road Race, Individual",1,1
Netherlands,2012,Equestrianism,"Equestrianism Mixed Dressage, Individual",0,1
Netherlands,2012,Equestrianism,"Equestrianism Mixed Dressage, Team",0,3
Netherlands,2012,Equestrianism,"Equestrianism Mixed Jumping, Individual",0,1
Netherlands,2012,Equestrianism,"Equestrianism Mixed Jumping, Team",0,4
Netherlands,2012,Gymnastics,Gymnastics Men's Horizontal Bar,1,1
Netherlands,2012,Hockey,Hockey Men's Hockey,0,17
Netherlands,2012,Hockey,Hockey Women's Hockey,16,16
Netherlands,2012,Judo,Judo Men's Half-Heavyweight,0,1
Netherlands,2012,Judo,Judo Women's Middleweight,0,1
Netherlands,2012,Rowing,Rowing Women's Coxed Eights,0,9
Netherlands,2012,Sailing,Sailing Men's Windsurfer,1,1
Netherlands,2012,Sailing,Sailing Women's One Person Dinghy,0,1
Netherlands,2012,Sailing,Sailing Women's Two Person Dinghy,0,2
Netherlands,2012,Swimming,Swimming Women's 100 metres Freestyle,1,1
Netherlands,2012,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,5
Netherlands,2012,Swimming,Swimming Women's 50 metres Freestyle,1,2
Netherlands,2016,Athletics,Athletics Women's 200 metres,0,1
Netherlands,2016,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,0,2
Netherlands,2016,Boxing,Boxing Women's Middleweight,0,1
Netherlands,2016,Cycling,Cycling Men's BMX,0,1
Netherlands,2016,Cycling,Cycling Men's Individual Time Trial,0,1
Netherlands,2016,Cycling,Cycling Men's Keirin,0,1
Netherlands,2016,Cycling,Cycling Women's Individual Time Trial,0,1
Netherlands,2016,Cycling,Cycling Women's Keirin,1,1
Netherlands,2016,Cycling,"Cycling Women's Road Race, Individual",1,1
Netherlands,2016,Gymnastics,Gymnastics Women's Balance Beam,1,1
Netherlands,2016,Hockey,Hockey Women's Hockey,0,16
Netherlands,2016,Judo,Judo Women's Half-Middleweight,0,1
Netherlands,2016,Rowing,Rowing Men's Coxed Eights,0,9
Netherlands,2016,Rowing,Rowing Women's Lightweight Double Sculls,2,2
Netherlands,2016,Rowing,Rowing Women's Quadruple Sculls,0,4
Netherlands,2016,Sailing,Sailing Men's Windsurfer,1,1
Netherlands,2016,Sailing,Sailing Women's One Person Dinghy,1,1
Netherlands,2016,Swimming,Swimming Men's 10 kilometres Open Water,1,1
Netherlands,2016,Swimming,Swimming Women's 10 kilometres Open Water,1,1
Netherlands,2020,Archery,Mixed Team,0,2
Netherlands,2020,Athletics,Men's 4 x 400m Relay Team,0,6
Netherlands,2020,Athletics,Men's Marathon,0,1
Netherlands,2020,Athletics,"Women's 10,000m",1,1
Netherlands,2020,Athletics,Women's 1500m,0,1
Netherlands,2020,Athletics,Women's 400m Hurdles,0,1
Netherlands,2020,Athletics,Women's 5000m,1,1
Netherlands,2020,Athletics,Women's Heptathlon,0,2
Netherlands,2020,Boxing,Women's Middle (69-75kg),0,1
Netherlands,2020,Cycling BMX Racing,Men,1,1
Netherlands,2020,Cycling BMX Racing,Women,0,1
Netherlands,2020,Cycling Road,Men's Individual Time Trial,0,1
Netherlands,2020,Cycling Road,Women's Individual Time Trial,1,2
Netherlands,2020,Cycling Road,Women's Road Race,0,1
Netherlands,2020,Cycling Track,Men's Keirin,0,1
Netherlands,2020,Cycling Track,Men's Sprint,1,2
Netherlands,2020,Cycling Track,Men's Team Sprint Team,4,4
Netherlands,2020,Cycling Track,Women's Keirin,1,1
Netherlands,2020,Cycling Track,Women's Omnium,0,1
Netherlands,2020,Equestrian,Jumping Individual,0,1
Netherlands,2020,Hockey,Women Team,18,18
Netherlands,2020,Judo,Women -70 kg,0,1
Netherlands,2020,Marathon Swimming,Women's 10km,0,1
Netherlands,2020,Rowing,Lightweight Women's Double Sculls Team,0,2
Netherlands,2020,Rowing,Men's Double Sculls Team,0,2
Netherlands,2020,Rowing,Men's Quadruple Sculls Team,4,4
Netherlands,2020,Rowing,Women's Double Sculls Team,0,2
Netherlands,2020,Rowing,Women's Four Team,0,4
Netherlands,2020,Sailing,Men's Windsurfer - RS:X,1,1
Netherlands,2020,Sailing,Women's One Person Dinghy - Laser Radial,0,1
Netherlands,2020,Sailing,Women's Skiff - 49er  Team,0,2
Netherlands,2020,Swimming,Men's 100m Breaststroke,0,1
Netherlands,2020,Swimming,Men's 200m Breaststroke,0,1
Netherlands,2024,3x3 Basketball,Men,4,4
Netherlands,2024,Artistic Swimming,Duet,0,2
Netherlands,2024,Athletics,4 x 400m Relay Mixed,6,6
Netherlands,2024,Athletics,"Women's 10,000m",0,1
Netherlands,2024,Athletics,Women's 4 x 400m Relay,0,7
Netherlands,2024,Athletics,Women's 400m Hurdles,0,1
Netherlands,2024,Athletics,Women's 5000m,0,1
Netherlands,2024,Athletics,Women's Marathon,1,1
Netherlands,2024,Cycling BMX Racing,Women,0,1
Netherlands,2024,Cycling Road,Women's Road Race,0,1
Netherlands,2024,Cycling Track,Men's Keirin,1,1
Netherlands,2024,Cycling Track,Men's Sprint,1,1
Netherlands,2024,Cycling Track,Men's Team Sprint,4,4
Netherlands,2024,Cycling Track,Women's Keirin,0,1
Netherlands,2024,Cycling Track,Women's Madison,0,2
Netherlands,2024,Equestrian,Jumping Individual,0,1
Netherlands,2024,Hockey,Men,18,18
Netherlands,2024,Hockey,Women,17,17
Netherlands,2024,Marathon Swimming,Women's 10km,1,1
Netherlands,2024,Rowing,Men's Double Sculls,0,2
Netherlands,2024,Rowing,Men's Eight,0,9
Netherlands,2024,Rowing,Men's Quadruple Sculls,4,4
Netherlands,2024,Rowing,Men's Single Sculls,0,1
Netherlands,2024,Rowing,Women's Four,4,4
Netherlands,2024,Rowing,Women's Pair,2,2
Netherlands,2024,Rowing,Women's Quadruple Sculls,0,4
Netherlands,2024,Rowing,Women's Single Sculls,1,1
Netherlands,2024,Sailing,Men's Windsurfing,0,1
Netherlands,2024,Sailing,Women's Dinghy,1,1
Netherlands,2024,Sailing,Women's Kite,0,1
Netherlands,2024,Sailing,Women's Skiff,2,2
Netherlands,2024,Swimming,Men's 200m Breaststroke,0,1
Netherlands,2024,Swimming,Women's 200m Breaststroke,0,1
Netherlands,2024,Water Polo,Women,0,13
New Zealand,1900,Water Polo,Water Polo Men's Water Polo,1,1
New Zealand,1920,Rowing,Rowing Men's Single Sculls,0,1
New Zealand,1924,Athletics,Athletics Men's 100 metres,0,1
New Zealand,1928,Boxing,Boxing Men's Welterweight,1,1
New Zealand,1932,Rowing,Rowing Men's Coxless Pairs,0,2
New Zealand,1936,Athletics,"Athletics Men's 1,500 metres",1,1
New Zealand,1952,Athletics,Athletics Men's 400 metres Hurdles,0,1
New Zealand,1952,Athletics,Athletics Women's Long Jump,1,1
New Zealand,1952,Swimming,Swimming Women's 100 metres Backstroke,0,1
New Zealand,1956,Athletics,Athletics Men's 50 kilometres Walk,1,1
New Zealand,1956,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,2,2
New Zealand,1960,Athletics,"Athletics Men's 5,000 metres",1,1
New Zealand,1960,Athletics,Athletics Men's 800 metres,1,1
New Zealand,1960,Athletics,Athletics Men's Marathon,0,1
New Zealand,1964,Athletics,"Athletics Men's 1,500 metres",1,2
New Zealand,1964,Athletics,Athletics Men's 800 metres,1,1
New Zealand,1964,Athletics,Athletics Women's 800 metres,0,1
New Zealand,1964,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,2,2
New Zealand,1968,Athletics,Athletics Men's Marathon,0,1
New Zealand,1968,Rowing,Rowing Men's Coxed Fours,5,5
New Zealand,1968,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0,1
New Zealand,1972,Athletics,"Athletics Men's 1,500 metres",0,1
New Zealand,1972,Rowing,Rowing Men's Coxed Eights,9,9
New Zealand,1972,Rowing,Rowing Men's Coxless Fours,0,4
New Zealand,1976,Athletics,"Athletics Men's 1,500 metres",1,1
New Zealand,1976,Athletics,"Athletics Men's 5,000 metres",0,1
New Zealand,1976,Hockey,Hockey Men's Hockey,14,14
New Zealand,1976,Rowing,Rowing Men's Coxed Eights,0,9
New Zealand,1984,Boxing,Boxing Men's Light-Heavyweight,0,1
New Zealand,1984,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",2,2
New Zealand,1984,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",4,4
New Zealand,1984,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,1
New Zealand,1984,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",1,1
New Zealand,1984,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",1,1
New Zealand,1984,Rowing,Rowing Men's Coxed Fours,0,5
New Zealand,1984,Rowing,Rowing Men's Coxless Fours,4,4
New Zealand,1984,Sailing,Sailing Men's Windsurfer,0,1
New Zealand,1984,Sailing,Sailing Mixed Multihull,2,2
New Zealand,1984,Sailing,Sailing Mixed One Person Dinghy,1,1
New Zealand,1988,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0,2
New Zealand,1988,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",2,2
New Zealand,1988,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",0,1
New Zealand,1988,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",1,1
New Zealand,1988,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",0,4
New Zealand,1988,Rowing,Rowing Men's Coxed Fours,0,5
New Zealand,1988,Rowing,Rowing Men's Single Sculls,0,1
New Zealand,1988,Rowing,Rowing Women's Coxless Pairs,0,2
New Zealand,1988,Sailing,Sailing Mixed Multihull,0,2
New Zealand,1988,Sailing,Sailing Mixed One Person Dinghy,0,1
New Zealand,1988,Sailing,Sailing Mixed Windsurfer,1,1
New Zealand,1988,Swimming,Swimming Men's 200 metres Backstroke,0,1
